Lp.,Nazwa,Stan,Zasoby wydobywalne bilansowe,Zasoby przemyslowe,Wydobycie,Powiat
1,Bocheniec,R,24,-,-,jędrzejowski
2,Tokarnia,R,4,-,-,kielecki
