Lp.,Nazwa,Stan,Zasoby wydobywalne bilansowe,Zasoby przemyslowe,Wydobycie,Powiat
1,Baczyna,R,578,-,-,konecki
2,".
Buk",Z,tylko pzb.,-,-,konecki
