Lp.,Nazwa,Stan,Zasoby wydobywalne bilansowe,Zasoby przemyslowe,Wydobycie,Powiat
1,Złoty Stok,Z,"537
20","o
-",-,ząbkowicki
1,Gierczyn,P,tylko pzb.,"g
-",-,lwówecki
2,Krobica,P,tylko pzb.,-,-,lwówecki
