Lp.,Nazwa,Stan,Zasoby wydobywalne bilansowe,Zasoby przemyslowe,Wydobycie,Powiat
34,Śmiłów 68,"
E",223,-,0,szydłowiecki
35,Śmiłów 78,E,63,-,1,szydłowiecki
36,Śmiłów II8,R,182,-,-,szydłowiecki
37,"
Śmiłów III8",E,120,-,0,szydłowiecki
38,Śmiłów-Podolszanka8,T,133,-,-,szydłowiecki
39,Śmiłów-Północ8,E,210,-,1,szydłowiecki
40,Śmiłów-Sasal8,T,39,26,-,szydłowiecki
1,Braciszów8,E,8 696,4 079,103,głubczycki
2,Dębowiec10,E,29 046,7 003,200,prudnicki
1,Bóbrka8,Z,5 918,-,-,leski
2,Brzegi Górne8,Z,1 136,-,-,bieszczadzki
3,"
Budy Jabłońskie8",T,564,-,-,brzozowski
4,Bystre8,Z,655,-,-,leski
5,Chełm8,Z,25 965,-,-,strzyŜowski
7,Glinik Górny8,Z,1 163,-,-,strzyŜowski
8,Glinik Górny 18,R,1 250,-,-,".
strzyŜowski"
9,Huczwice8,E,6 544,1 481,132,leski
10,Iwla8,P,22 623,-,-,krośnieński
11,Jazowa8,R,500,-,"
-",strzyŜowski
12,Kobyle8,Z,230,-,-,strzyŜowski
13,Komańcza8,R,24 556,-,-,sanocki
14,Komańcza III8,R,109 945,-,-,sanocki
15,Komańcza-Jawornik8,R,4 902,-,-,sanocki
16,Krymieniec8,P,15 886,-,"
-",sanocki
17,Krzeczkowa8,Z,1 008,-,-,przemyski
18,Lipowica II8,Z,34 330,-,-,krośnieński
19,Lipowica II-18,E,49 591,6 944,928,krośnieński
20,Lutowiska8,M,-,-,-,bieszczadzki
21,Łączki Jagiellońskie8,Z,114,"
-",-,krośnieński
22,Manasterz8,R,830,-,-,przeworski
23,Mokre8,R,24 290,-,-,sanocki
24,Moszczaniec8,P,"
21 842",-,-,sanocki
25,Orzechówka8,Z,734,-,-,brzozowski
26,Otryt8,P,"
83 318",-,-,bieszczadzki
27,Polana8,R,14 488,-,-,bieszczadzki
28,Rabe8,E,790,790,18,leski
29,Sękowiec8,Z,25 111,-,-,bieszczadzki
30,Skorodne8,R,"
3 612",-,-,bieszczadzki
31,Stępina8,Z,19,-,-,strzyŜowski
32,Szczawne-Kulaszne8,P,2 382,-,-,sanocki
33,Ustianowa8,P,11 390,-,-,bieszczadzki
34,Wola Jasienicka8,R,896,-,-,brzozowski
35,Wola Komb.- Działy8,"
E",84,-,35,krośnieński
36,Wola Komborska I8,E,314,-,10,krośnieński
37,"
Wola Komborska-Działy
P.I8",E,76,76,0,krośnieński
38,"Wola Komborska-Działy
P.II8",E,60,60,1,krośnieński
39,Wysoczany I8,R,3 760,-,-,sanocki
40,"
śubracze8",R,2 700,-,-,leski
1,Beskid8,E,676,264,0,cieszyński
2,Brenna – M8,T,559,218,-,cieszyński
3,Brenna-Beskid8,P,17 675,-,-,cieszyński
4,Brenna-Jarząbek8,T,202,203,-,cieszyński
5,"
Brenna-Leśniczówka8",R,35 627,-,-,cieszyński
6,Cisowa8,Z,500,-,-,cieszyński
7,Cisowa8,E,869,732,0,cieszyński
9,Glinka8,Z,334,-,-,Ŝywiecki
10,Głębiec8,T,3 529,800,-,".
cieszyński"
11,Jasienica-Jaworze8,P,14 054,-,-,bielski
12,Kamesznica I8,R,1 312,-,-,Ŝywiecki
13,Koczy Zamek8,Z,52,-,"
-",cieszyński
14,Korbielów 19588,Z,658,-,-,Ŝywiecki
15,Korbielów 19598,Z,1 929,-,-,Ŝywiecki
16,Kozy8,Z,23 806,-,-,bielski
17,Łodygowice8,E,5 211,5 211,135,Ŝywiecki
18,Obłaziec-Gahura8,E,7 144,7 144,"
969",cieszyński
19,Straconka8,R,893,-,-,m.Bielsko-Biała
20,Tokarzówka8,T,1 359,914,-,cieszyński
21,Tokarzówka I8,E,1 027,821,0,cieszyński
1,Bukowa Góra9,E,16 051,"
15 936",1 221,skarŜyski
2,Bukówki8,Z,585,-,-,staszowski
3,Ciosowa Góra8,Z,982,-,-,kielecki
4,"DuŜa Skała i Wał
Małacent.9",P,"
45 262",-,-,kielecki
5,Dziewiątle9,R,"
7 732",-,-,opatowski
6,Gałkowice-Kolonia8,E,15,7,1,sandomierski
7,Jeleniowska Góra9,R,46 260,-,-,ostrowiecki
8,Kam. G.-Suchedniów8,P,2 196,-,-,skarŜyski
9,Kopaniny8,T,"
174",-,-,kielecki
10,Kopiec 18,T,581,450,-,opatowski
11,Kopulak8,Z,1 153,-,-,skarŜyski
12,Kopulak 18,E,450,450,2,skarŜyski
13,Leszczków8,Z,2 600,-,-,opatowski
14,Międzygórz8,"
Z",424,-,-,opatowski
15,Nietulisko8,Z,912,-,-,ostrowiecki
16,Nietulisko I8,E,51,51,0,ostrowiecki
17,"
Parszów8",E,52,-,1,starachowicki
18,Parszów I8,E,37,-,0,starachowicki
19,Piaski8,T,45,-,-,konecki
20,Piaski Brzustowskie8,P,3 800,-,-,ostrowiecki
21,"
Reczków8",T,94,94,-,konecki
22,Rogów8,Z,204,-,-,konecki
23,Słabuszowice8,R,664,-,-,opatowski
24,Sosnowica8,E,356,356,2,kielecki
25,Stokowiec8,Z,519,-,-,skarŜyski
26,Szydłów8,Z,502,-,-,staszowski
27,"
Tumlin-Gród8",E,418,-,2,kielecki
28,Wąchock8,Z,334,-,-,starachowicki
29,Wiśniówka9,E,59 119,35 693,1 033,kielecki
31,Zajączków8,T,137,72,-,kielecki
32,urawniki8,Z,1 650,-,-,".
opatowski"
1,BełŜec-Pańska Dol.12,R,636,-,-,tomaszowski
2,BliŜów12,Z,1 051,-,-,zamojski
3,Izbica12,Z,26,-,-,krasnostawski
4,Kazimierz Dolny12,Z,1 173,-,-,puławski
5,Klimusin12,R,8,-,"
-",świdnicki
6,Nasiłów12,Z,tylko pzb.,-,-,puławski
7,Piotrawin12,Z,tylko pzb.,-,-,opolski
8,Wirkowice12,R,691,504,-,krasnostawski
9,Wola Piasecka II12,E,760,760,4,świdnicki
1,Dęborzyczka11,P,11 291,-,-,opoczyński
2,Gapinin11,Z,234,-,-,opoczyński
3,Lubocz11,M,"
-",-,-,tomaszowski
4,Teofilów11,E,19 659,1 219,219,tomaszowski
1,Bratkówka13,T,373,64,-,krośnieński
2,Budy Jabłońskie13,T,92,-,-,brzozowski
3,Cisowa12,R,1 209,-,-,przemyski
4,Futoma13,E,"
539",267,19,rzeszowski
5,Niechobrz I13,Z,-,-,-,rzeszowski
1,Wola Jasienicka14,R,590,-,-,brzozowski
